id,name,name_eng,category,volume,alcohol,price,brand,nation,distillery,local_full_path,eng_category,alcohol_group,region
20401619,히비키 30년 화조풍월 리미티드 에디션,Hibiki 30yo Kacho Fugetsu Limited Edition,Blended,700,43,15000000,Hibiki,일본,,photos/20401619_1.webp,Blended,43–46,
20401620,히비키 블렌더스 초이스,Hibiki Blender's Choice,Blended,700,43,351000,Hibiki,일본,,photos/20401620_1.webp,Blended,43–46,
20401621,히비키 블로썸 하모니 리미티드 에디션 2022,Hibiki Blossom Harmony Limited Edition 2022,Blended,700,43,559000,Hibiki,일본,,photos/20401621_1.webp,Blended,43–46,
20401622,히비키 블로썸 하모니 리미티드 에디션2 2022,Hibiki Blossom Harmony Limited Edition2 2022,Blended,700,43,450000,Hibiki,일본,,photos/20401622_1.webp,Blended,43–46,
20401623,히비키 하모니,Hibiki Harmony,Blended,700,43,193900,Hibiki,일본,,photos/20401623_1.webp,Blended,43–46,
20401624,히비키 하모니 100주년 기념 에디션,Hibiki Harmony 100th Anniversary Edition,Blended,700,43,770000,Hibiki,일본,,photos/20401624_1.webp,Blended,43–46,
20401625,히비키 하모니 리미티드 에디션,Hibiki Harmony Limited Edition,Blended,700,43,1100000,Hibiki,일본,,photos/20401625_1.webp,Blended,43–46,
20401626,히비키 마스터스 셀렉트,Hibiki Master's Select,Blended,700,43,318000,Hibiki,일본,,photos/20401626_1.webp,Blended,43–46,
20401627,이와이,Iwai,Blended,750,40,52000,Iwai,일본,,photos/20401627_1.webp,Blended,40–43,
20401628,이와이 트레디션,Iwai Tradition,Blended,750,40,78000,Iwai,일본,,photos/20401628_1.webp,Blended,40–43,
20401629,이와이 트레디션 셰리 캐스크 피니시,Iwai Tradition Sherry Cask Finish,Blended,700,40,85000,Iwai,일본,,photos/20401629_1.webp,Blended,40–43,
20401630,이와이 트레디션 WCF,Iwai Tradition WCF,Blended,750,40,92000,Iwai,일본,,photos/20401630_1.webp,Blended,40–43,
20401631,카이요 재패니즈 미즈나라 CS,Kaiyo Japanese Mizunara CS,Blended,700,53,208000,Kaiyo,일본,,photos/20401631_1.webp,Blended,46+,
20401632,카이요 재패니즈 미즈나라 시그니처,Kaiyo Japanese Mizunara Signature,Blended,700,43,162000,Kaiyo,일본,,photos/20401632_1.webp,Blended,43–46,
20401633,카미키 오리지널,Kamiki Original,Blended,500,48,131000,Kamiki,일본,,photos/20401633_1.webp,Blended,46+,
20401634,카미키 사쿠라,Kamiki Sakura,Blended,500,48,144000,Kamiki,일본,,photos/20401634_1.webp,Blended,46+,
20401635,카노스케 더블 디스틸러리,Kanosuke Double Distillery,Blended,700,53,319000,,일본,,photos/20401635_1.webp,Blended,46+,
20401636,마르스 코스모 만자니아 셰리 캐스크 피니시 2021,Mars Cosmo Manzanilla Sherry Cask Finish 2021,Blended,700,42,174000,Mars,일본,,photos/20401636_1.webp,Blended,40–43,
20401637,마르스 코스모 만자니아 셰리 캐스크 피니시 2022,Mars Cosmo Manzanilla Sherry Cask Finish 2022,Blended,700,42,160000,Mars,일본,,photos/20401637_1.webp,Blended,40–43,
20401638,마르스 이와이 트레디션 셰리 캐스크 피니시,Mars Iwai Tradition Sherry Cask Finish,Blended,700,40,95900,Mars,일본,,photos/20401638_1.webp,Blended,40–43,
20401639,마르스 몰티지 코스모 와인 캐스크 피니시 2020 빈티지,Mars Maltage Cosmo Wine Cask Finish 2020 Vintage,Blended,700,43,165000,Mars,일본,,photos/20401639_1.webp,Blended,43–46,
20401640,마르스 몰티지 코스모 와인 캐스크 피니시 2023,Mars Maltage Cosmo Wine Cask Finish 2023,Blended,700,43,164900,Mars,일본,,photos/20401640_1.webp,Blended,43–46,
20401641,마르스 더 Y.A. #02,Mars The Y.A. #02,Blended,700,49,275000,Mars,일본,,photos/20401641_1.webp,Blended,46+,
20401642,마르스 더 Y.A. #03,Mars The Y.A. #03,Blended,700,51,240000,Mars,일본,,photos/20401642_1.webp,Blended,46+,
20401643,마쓰이 산인,Matsui Blended Whisky The San-in,Blended,700,40,65000,Matsui,일본,,photos/20401643_1.webp,Blended,40–43,
20401644,마쓰이 산인 버번 배럴,Matsui Blended Whisky The San-in ex-Bourbon Barrel,Blended,700,43,75000,Matsui,일본,,photos/20401644_1.webp,Blended,43–46,
20401645,마쓰이 다이센 블렌디드 위스키,Matsui Daisen Blended Whisky Wine Cask,Blended,700,40,51900,Matsui,일본,,photos/20401645_1.webp,Blended,40–43,
20401646,마쓰이 퓨어 몰트 위스키 쿠라요시,Matsui Pure Malt Whisky Kurayoshi,Blended,700,43,124000,Matsui,일본,,photos/20401646_1.webp,Blended,43–46,
20401647,마쓰이 퓨어 몰트 위스키 쿠라요시 래빗 레이블,Matsui Pure Malt Whisky Kurayoshi Rabbit Label,Blended,700,43,138000,Matsui,일본,,photos/20401647_1.webp,Blended,43–46,
20401648,마쓰이 돗토리 블렌디드 위스키,Matsui Whisky The Tottori Blended Whisky,Blended,700,43,63000,Matsui,일본,,photos/20401648_1.webp,Blended,43–46,
20401649,나가하마 이나즈마 엑스트라 셀렉티드 에디션 No.3,Nagahama Inazuma Extra Selected Edition No.3,Blended,700,47,193000,Nagahama,일본,,photos/20401649_1.webp,Blended,46+,
20401650,나가하마 이나즈마 시너지 블렌드 에디션 No.3,Nagahama Inazuma Synergy Blend Edition No. 3,Blended,700,47,360000,Nagahama,일본,,photos/20401650_1.webp,Blended,46+,
20401651,닛카 블랙 클리어,Nikka Black Clear,Blended,700,37,29000,Nikka,일본,,photos/20401651_1.webp,Blended,<40,
20401652,닛카 블랙 딥 블렌드,Nikka Black Deep Blend,Blended,700,45,31900,Nikka,일본,,photos/20401652_1.webp,Blended,43–46,
20401653,닛카 블랙 리치 블렌드,Nikka Black Rich Blend,Blended,700,40,30900,Nikka,일본,,photos/20401653_1.webp,Blended,40–43,
20401654,닛카 프론티어,Nikka Frontier,Blended,500,48,72000,Nikka,일본,,photos/20401654_1.webp,Blended,46+,
20401655,닛카 타케츠루 퓨어 몰트,Nikka Taketsuru Pure Malt,Blended,700,43,144000,Nikka,일본,,photos/20401655_1.webp,Blended,43–46,
20401656,닛카 타케츠루 퓨어 몰트(구형),Nikka Taketsuru Pure Malt (Old Bottle),Blended,700,43,296000,Nikka,일본,,photos/20401656_1.webp,Blended,43–46,
20401657,닛카 위스키 프롬 더 배럴,Nikka Whisky From The Barrel,Blended,500,51.4,83200,Nikka,일본,,photos/20401657_1.webp,Blended,46+,
20401658,사브로마루 쥬넨모 누아,Saburomaru Junenmyo Noir,Blended,700,46,121000,,일본,,photos/20401658_1.webp,Blended,46+,
20401659,산토리 가쿠빈,Suntory Kakubin,Blended,700,40,37000,Suntory,일본,,photos/20401659_1.webp,Blended,40–43,
20401660,산토리 올드 위스키,Suntory Old Whisky,Blended,700,43,78900,Suntory,일본,,photos/20401660_1.webp,Blended,43–46,
20401661,산토리 로얄,Suntory Royal,Blended,700,43,109000,Suntory,일본,,photos/20401661_1.webp,Blended,43–46,
20401662,산토리 월드 위스키 아오,Suntory World Whisky Ao,Blended,700,43,106000,Suntory,일본,,photos/20401662_1.webp,Blended,43–46,
20401663,텐자쿠 블렌디드,Tenjaku Blended,Blended,700,40,33900,Tenjaku,일본,,photos/20401663_1.webp,Blended,40–43,
20401664,텐자쿠 퓨어몰트,Tenjaku PureMalt,Blended,700,43,44900,Tenjaku,일본,,photos/20401664_1.webp,Blended,43–46,
20401665,더 코시노 시노부 블렌디드 위스키,The Koshi-No Shinobu Blended Whisky,Blended,700,43,75000,The Koshi-No Shinobu,일본,,photos/20401665_1.webp,Blended,43–46,
20401666,더 코시노 시노부 퓨어 몰트 위스키,The Koshi-no Shinobu Pure Malt Whisky,Blended,700,43,99000,The Koshi-No Shinobu,일본,,photos/20401666_1.webp,Blended,43–46,
20401667,교토 아카 오비,The Kyoto Aka Obi,Blended,700,40,82000,The Kyoto,일본,,photos/20401667_1.webp,Blended,40–43,
20401668,교토 쿠로 오비,The Kyoto Kuro Obi,Blended,700,46,141900,The Kyoto,일본,,photos/20401668_1.webp,Blended,46+,
20401669,교토 무라사키 오비,The Kyoto Murasaki Obi,Blended,700,43,168000,The Kyoto,일본,,photos/20401669_1.webp,Blended,43–46,
20401670,화이트 오크 위스키 아카시 블랙,White Oak Whisky Akashi Black,Blended,500,40,48000,,일본,,photos/20401670_1.webp,Blended,40–43,효고현
20401671,화이트 오크 위스키 아카시 레드,White Oak Whisky Akashi Red,Blended,500,40,34500,,일본,,photos/20401671_1.webp,Blended,40–43,효고현
20501561,부쉬밀 블랙 부쉬,Bushmills Black Bush,Blended,700,40,40000,Bushmills,아일랜드,Bushmills,photos/20501561_1.webp,Blended,40–43,앤트림
20501562,부쉬밀 오리지널,Bushmills Original,Blended,700,40,34800,Bushmills,아일랜드,Bushmills,photos/20501562_2.png,Blended,40–43,앤트림
20501563,부쉬밀 오리지널 1L,Bushmills Original 1L,Blended,1000,40,45600,Bushmills,아일랜드,Bushmills,photos/20501563_1.webp,Blended,40–43,앤트림
20501564,퍼컬렌 8년 블렌디드,Fercullen 8yo Blended,Blended,700,40,75000,Fercullen,아일랜드,Powerscourt,photos/20501564_1.webp,Blended,40–43,
20501565,퍼컬렌 에스테이트 시리즈 2 더 이탈리안 가든스,Fercullen Estate Series 2 The Italian Gardens,Blended,700,46,177000,Fercullen,아일랜드,Powerscourt,photos/20501565_1.webp,Blended,46+,
20501566,퍼컬렌 폴스,Fercullen Falls,Blended,700,43,50000,Fercullen,아일랜드,Powerscourt,photos/20501566_1.webp,Blended,43–46,
20501567,갈티 마운틴 보이 아이리시 위스키,Galtee Mountain Boy Irish Whiskey,Blended,700,40,124000,,아일랜드,,photos/20501567_1.webp,Blended,40–43,
20501568,하페니 오리지널 위스키 블렌드,Ha'penny Whiskey Original Blend,Blended,700,40,54900,,아일랜드,,photos/20501568_1.webp,Blended,40–43,
20501569,아이리시 로버,Irish Rover,Blended,700,40,70000,,아일랜드,,photos/20501569_1.webp,Blended,40–43,
20501570,제임슨 18년,Jameson 18yo,Blended,700,40,365000,Jameson,아일랜드,,photos/20501570_1.webp,Blended,40–43,
20501571,제임슨 18년 46%,Jameson 18yo 46%,Blended,700,46,290000,Jameson,아일랜드,,photos/20501571_1.webp,Blended,46+,
20501572,제임슨 블랙 배럴,Jameson Black Barrel,Blended,700,40,50000,Jameson,아일랜드,,photos/20501572_1.webp,Blended,40–43,
20501573,제임슨 보우 스트리트 18년 CS,Jameson Bow Street 18yo CS,Blended,700,55.3,480000,Jameson,아일랜드,,photos/20501573_1.webp,Blended,46+,
20501574,제임슨 캐스크메이츠 IPA 에디션 1L,Jameson Caskmates IPA Edition 1L,Blended,1000,40,83000,Jameson,아일랜드,,photos/20501574_1.webp,Blended,40–43,
20501575,제임슨 스탠다드,Jameson Standard,Blended,700,40,32900,Jameson,아일랜드,,photos/20501575_1.webp,Blended,40–43,
20501576,제임슨 스탠다드 1L,Jameson Standard 1L,Blended,1000,40,42900,Jameson,아일랜드,,photos/20501576_1.webp,Blended,40–43,
20501577,제임슨 스탠다드 디키즈 에디션,Jameson Standard Dickies Edition,Blended,700,40,43000,Jameson,아일랜드,,photos/20501577_1.webp,Blended,40–43,
20501578,제임슨 스타우트 에디션,Jameson Stout Edition,Blended,700,40,62000,Jameson,아일랜드,,photos/20501578_1.webp,Blended,40–43,
20501579,제임슨 캐스크메이츠 스타우트 에디션 1L,Jameson Stout Edition 1L,Blended,1000,40,78000,Jameson,아일랜드,,photos/20501579_1.webp,Blended,40–43,
20501580,킬베간,Kilbeggan,Blended,700,40,52000,Kilbeggan,아일랜드,Kilbeggan,photos/20501580_1.webp,Blended,40–43,
20501581,람베이 스몰배치 블렌드,Lambay Small Batch Blend,Blended,700,40,85000,Lambay,아일랜드,,photos/20501581_1.webp,Blended,40–43,
20501582,맥코넬스,McConnell's Blended Irish Whisky,Blended,700,42,54900,,아일랜드,,photos/20501582_1.webp,Blended,40–43,
20501583,내터잭 블렌드 No.1,Natterjack Blend No.1,Blended,700,40,89000,Natterjack,아일랜드,,photos/20501583_1.webp,Blended,40–43,
20501584,내터잭 CS,Natterjack CS,Blended,700,63,133000,Natterjack,아일랜드,,photos/20501584_1.webp,Blended,46+,
20501585,패디 아이리시 위스키,PADDY Irish Whiskey,Blended,700,40,32900,,아일랜드,,photos/20501585_1.webp,Blended,40–43,
20501586,피어스 디스틸러스 초이스 7년 블렌드,Pearse Distiller's Choice 7yo Blend,Blended,700,43,64000,Pearse,아일랜드,,photos/20501586_1.webp,Blended,43–46,
20501587,피어스 더 오리지널 5년 블렌드,Pearse The Original 5yo Blend,Blended,700,43,54000,Pearse,아일랜드,,photos/20501587_1.webp,Blended,43–46,
20501588,포그스 블렌디드 아이리시 위스키,Pogues Blended Irish Whiskey,Blended,700,40,27900,,아일랜드,,photos/20501588_1.webp,Blended,40–43,
20501589,틸링 스몰 배치 아이리시 위스키,Teeling Small Batch Irish Whiskey,Blended,700,46,40000,Teeling,아일랜드,Teeling,photos/20501589_1.webp,Blended,46+,
20501590,틸링 스몰 배치 아이리시 위스키 플랜테이션 파인애플 럼 캐스크,Teeling Small Batch Irish Whiskey Plantation Pineapple Rum Cask,Blended,700,49.2,99000,Teeling,아일랜드,Teeling,photos/20501590_1.webp,Blended,46+,
20501591,더 버스커 트리플 캐스크 블렌드,The Busker Triple Cask Blend,Blended,700,40,37000,The Busker,아일랜드,,photos/20501591_1.webp,Blended,40–43,
20501592,더 아이리시맨 캐리비안 캐스크,The Irishman Caribbean Cask,Blended,700,46,127000,The Irishman,아일랜드,,photos/20501592_1.webp,Blended,46+,
20501593,더 아이리시맨 파운더스 리저브,The Irishman Founder's Reserve,Blended,700,40,99000,The Irishman,아일랜드,,photos/20501593_1.webp,Blended,40–43,
20501594,더 아이리시맨 더 하베스트,The Irishman The Harvest,Blended,700,40,85000,The Irishman,아일랜드,,photos/20501594_1.webp,Blended,40–43,
20501595,더 레전더리 다크 실키,The Legendary Dark Silkie,Blended,700,46,63000,,아일랜드,,photos/20501595_1.webp,Blended,46+,
20501596,더 미드나이트 실키,The Midnight Silkie,Blended,700,46,67000,,아일랜드,,photos/20501596_1.webp,Blended,46+,
20501597,휘슬러 더블 오크드,The Whistler Double Oaked,Blended,700,40,46500,,아일랜드,,photos/20501597_1.webp,Blended,40–43,
20501598,웨스트콕 블렌디드 버번 캐스크,West Cork Blended Bourbon Cask,Blended,700,40,30000,West Cork,아일랜드,,photos/20501598_1.webp,Blended,40–43,
20501599,웨스트콕 블렌디드 CS,West Cork Blended CS,Blended,700,62,54000,West Cork,아일랜드,,photos/20501599_1.webp,Blended,46+,
20501600,라이터즈 티얼즈 코퍼 팟,Writer's Tears Copper Pot,Blended,700,40,63000,Writer's Tears,아일랜드,Walsh,photos/20501600_1.webp,Blended,40–43,
20501601,라이터즈 티얼즈 더블 오크,Writer's Tears Double Oak,Blended,700,46,71000,Writer's Tears,아일랜드,Walsh,photos/20501601_1.webp,Blended,46+,
20501602,라이터즈 티얼즈 싱글 팟 스틸,Writer's Tears Single Pot Still,Blended,700,46,92000,Writer's Tears,아일랜드,Walsh,photos/20501602_1.webp,Blended,46+,
20701603,더 레이크스 더 원 파인 블렌디드 위스키,The Lakes The One Fine Blended Whisky,Blended,700,46.6,96000,The Lakes,영국,Lakes,photos/20701603_1.webp,Blended,46+,
20801202,그린 자켓 12년,Green Jacket 12yo,Blended,450,36.5,27900,Green Jacket,대한민국,,photos/20801202_1.webp,Blended,<40,
20801203,그린 자켓 17년,Green Jacket 17yo,Blended,450,36.5,44900,Green Jacket,대한민국,,photos/20801203_1.webp,Blended,<40,
20801204,임페리얼 12년,Imperial 12yo,Blended,500,40,38000,Imperial,대한민국,,photos/20801204_1.webp,Blended,40–43,
20801205,팬텀 더 오리지널 리저브,Phantom The Original Reserve,Blended,450,35,35000,,대한민국,,photos/20801205_1.webp,Blended,<40,
20801206,스카치 블루,Scotch Blue,Blended,450,35,33000,Scotch Blue,대한민국,,photos/20801206_1.webp,Blended,<40,
20801207,스카치블루 12년 450ml,Scotch Blue 12yo 450ml,Blended,450,40,31000,Scotch Blue,대한민국,,photos/20801207_1.webp,Blended,40–43,
20801208,스카치블루 17년 450ml,Scotch Blue 17yo 450ml,Blended,450,40,44800,Scotch Blue,대한민국,,photos/20801208_1.webp,Blended,40–43,
20801209,스카치블루 21년 500ml,Scotch Blue 21yo 500ml,Blended,500,40,115000,Scotch Blue,대한민국,,photos/20801209_1.webp,Blended,40–43,
20801210,스카치블루 30년(구형),Scotch Blue 30yo (Old Bottle),Blended,700,40,379900,Scotch Blue,대한민국,,photos/20801210_1.webp,Blended,40–43,
20801211,스카치블루 30년 500ml(구형),Scotch Blue 30yo 500ml (Old Bottle),Blended,500,40,379900,Scotch Blue,대한민국,,photos/20801211_1.webp,Blended,40–43,
20801212,스카치 블루 450ml,Scotch Blue 450ml,Blended,450,35,39500,Scotch Blue,대한민국,,photos/20801212_1.webp,Blended,<40,
20801213,스카치 블루 에스코트 12년,Scotch Blue Escort 12yo,Blended,450,35,33900,Scotch Blue,대한민국,,photos/20801213_1.webp,Blended,<40,
20801214,스카치 블루 에스코트 리저브 17년,Scotch Blue Escort Reserve 17yo,Blended,450,35,44900,Scotch Blue,대한민국,,photos/20801214_1.webp,Blended,<40,
21301697,네드 위스키,NED Whisky,Blended,700,40,30800,,호주,,photos/21301697_1.webp,Blended,40–43,
21401604,맥도웰 넘버원,Mcdowell's no1,Blended,500,42.8,16000,,인도,,photos/21401604_1.webp,Blended,40–43,
21401605,룰렛 프리미엄,Roulette Premium,Blended,750,40,27700,Roulette,인도,,photos/21401605_1.webp,Blended,40–43,
21401606,휘슬러 블렌디드 몰트 위스키,Whistler Blended Malt Whisky,Blended,750,42.8,26000,,인도,,photos/21401606_1.webp,Blended,40–43,
21601672,캐나디안 클럽 12년,Canadian Club 12yo,Blended,700,40,50000,Canadian Club,캐나다,,photos/21601672_1.webp,Blended,40–43,
21601673,캐나디안 클럽 6년,Canadian Club 6yo,Blended,700,40,27000,Canadian Club,캐나다,,photos/21601673_1.webp,Blended,40–43,
21601674,캐나디안 클럽 6년 1L,Canadian Club 6yo 1L,Blended,1000,40,30000,Canadian Club,캐나다,,photos/21601674_1.webp,Blended,40–43,
21601675,캐나디안 클럽 셰리 캐스크,Canadian Club Sherry Cask,Blended,750,41.3,85000,Canadian Club,캐나다,,photos/21601675_1.webp,Blended,40–43,
21601676,크라운 로얄 블랙 1L,Crown Royal Black 1L,Blended,1000,45,85000,Crown Royal,캐나다,,photos/21601676_1.webp,Blended,43–46,
21601677,크라운 로얄 디럭스,Crown Royal Deluxe,Blended,750,40,46900,Crown Royal,캐나다,,photos/21601677_1.webp,Blended,40–43,
21601678,크라운 로얄 디럭스 1L,Crown Royal Deluxe 1L,Blended,1000,40,60000,Crown Royal,캐나다,,photos/21601678_1.webp,Blended,40–43,
